6.9,0.17,8.56733536034794,727.280805155332,211,0.0283949578743681,0.116,1644,949
6.9,0.17,8.56733536034794,727.280805155332,211,0.0293949578743681,0.116,1651,943
6.9,0.17,8.56733536034794,727.280805155332,211,0.0283949578743681,0.117,1651,944
6.9,0.17,8.56733536034794,727.280805155332,211,0.0283949578743681,0.116,1611,953
6.9,0.17,8.56733536034794,727.280805155332,211,0.0283949578743681,0.117,1584,960
6.9,0.17,8.56733536034794,728.280805155332,211,0.0283949578743681,0.117,1643,960
6.9,0.17,8.55733536034794,727.280805155332,211,0.0293949578743681,0.116,1597,953
6.9,0.17,8.55733536034794,727.280805155332,211,0.0323949578743681,0.117,1650,944
6.9,0.17,8.55733536034794,727.280805155332,211,0.0283949578743681,0.116,1608,939
6.9,0.17,8.55733536034794,727.280805155332,211,0.0273949578743681,0.117,1598,950
6.9,0.17,8.54733536034794,728.280805155332,211,0.0283949578743681,0.116,1631,939
6.9,0.17,8.54733536034794,728.280805155332,211,0.0283949578743681,0.116,1657,949
6.9,0.16,8.54733536034794,727.280805155332,211,0.0273949578743681,0.117,1608,943
6.9,0.16,8.54733536034794,727.280805155332,211,0.0283949578743681,0.117,1619,951
6.9,0.16,8.54733536034794,728.280805155332,211,0.0273949578743681,0.117,1622,944
6.9,0.16,8.53733536034794,727.280805155332,211,0.0273949578743681,0.118,1633,945
6.9,0.16,8.53733536034794,728.280805155332,211,0.0273949578743681,0.117,1651,942
6.9,0.16,8.52733536034794,729.280805155332,211,0.0273949578743681,0.117,1671,938
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.114,1795,1054
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.113,1822,1061
6.8,0.16,8.50733536034794,729.280805155332,211,0.0253949578743681,0.113,1783,1064
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.111,1829,1060
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.111,1818,1061
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.11,1817,1061
6.8,0.16,8.50733536034794,730.280805155332,211,0.0283949578743681,0.113,1792,1064
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.111,1825,1057
6.8,0.16,8.50733536034794,729.280805155332,211,0.0253949578743681,0.111,1827,1063
6.7,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.113,1806,1064
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.111,1821,1057
6.7,0.16,8.50733536034794,729.280805155332,211,0.0263949578743681,0.113,1821,1055
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.111,1822,1061
6.8,0.16,8.50733536034794,730.280805155332,211,0.0253949578743681,0.111,1836,1061
6.8,0.16,8.50733536034794,730.280805155332,211,0.0243949578743681,0.113,1799,1065
6.8,0.16,8.50733536034794,730.280805155332,211,0.0243949578743681,0.114,1793,1063
6.8,0.16,8.50733536034794,730.280805155332,211,0.0243949578743681,0.113,1795,1060
6.7,0.16,8.49733536034794,730.280805155332,211,0.0243949578743681,0.113,1795,1059
7,0.16,8.53733536034794,729.280805155332,210,0.0293949578743681,0.11,1666,1048
7,0.16,8.53733536034794,730.280805155332,210,0.0293949578743681,0.11,1682,1053
7,0.16,8.53733536034794,729.280805155332,211,0.0293949578743681,0.11,1656,1048
7,0.16,8.53733536034794,729.280805155332,210,0.0293949578743681,0.11,1630,1047
7,0.16,8.53733536034794,729.280805155332,210,0.0303949578743681,0.11,1643,1042
7,0.16,8.53733536034794,729.280805155332,211,0.0303949578743681,0.11,1668,1048
7,0.16,8.53733536034794,728.280805155332,210,0.0303949578743681,0.11,1666,1055
7,0.16,8.53733536034794,730.280805155332,210,0.0303949578743681,0.11,1656,1048
7,0.16,8.53733536034794,729.280805155332,211,0.0303949578743681,0.11,1671,1053
7,0.16,8.53733536034794,730.280805155332,210,0.0303949578743681,0.11,1628,1055
7,0.16,8.53733536034794,729.280805155332,210,0.0303949578743681,0.11,1721,1063
6.9,0.16,8.53733536034794,729.280805155332,210,0.0303949578743681,0.11,1657,1053
6.9,0.16,8.53733536034794,729.280805155332,210,0.0303949578743681,0.11,1709,1048
6.9,0.16,8.53733536034794,728.280805155332,210,0.0303949578743681,0.11,1667,1048
7,0.16,8.53733536034794,729.280805155332,211,0.0303949578743681,0.11,1711,1052
7,0.16,8.53733536034794,730.280805155332,210,0.0333949578743681,0.11,1689,1049
6.9,0.16,8.53733536034794,729.280805155332,210,0.0303949578743681,0.11,1689,1049
6.9,0.16,8.54733536034794,729.280805155332,210,0.0303949578743681,0.11,1696,1053
7,0.16,8.55733536034794,727.280805155332,214,0.0303949578743681,0.108,1708,812
7,0.16,8.55733536034794,727.280805155332,214,0.0303949578743681,0.106,1694,814
7,0.16,8.55733536034794,727.280805155332,214,0.0303949578743681,0.106,1650,812
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.108,1701,820
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.108,1636,812
7,0.16,8.55733536034794,727.280805155332,214,0.0303949578743681,0.109,1582,809
7,0.16,8.56733536034794,727.280805155332,211,0.0303949578743681,0.106,1640,812
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.106,1611,812
7,0.16,8.56733536034794,727.280805155332,214,0.0313949578743681,0.106,1636,817
7,0.16,8.56733536034794,727.280805155332,214,0.0313949578743681,0.106,1628,818
7,0.16,8.56733536034794,727.280805155332,214,0.0333949578743681,0.106,1628,820
7,0.16,8.56733536034794,727.280805155332,214,0.0313949578743681,0.106,1620,818
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.106,1625,811
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.106,1630,812
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.106,1603,806
7,0.16,8.57733536034794,727.280805155332,214,0.0303949578743681,0.106,1620,817
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.106,1621,817
7,0.16,8.56733536034794,727.280805155332,214,0.0303949578743681,0.106,1630,810
7,0.17,8.52733536034794,729.280805155332,211,0.0293949578743681,0.114,1585,822
7,0.17,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1572,820
7,0.17,8.52733536034794,729.280805155332,211,0.0303949578743681,0.114,1601,822
7,0.18,8.52733536034794,730.280805155332,211,0.0293949578743681,0.114,1579,828
7,0.17,8.52733536034794,729.280805155332,211,0.0303949578743681,0.116,1631,826
7,0.17,8.52733536034794,729.280805155332,211,0.0293949578743681,0.114,1582,827
7,0.18,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1572,824
7,0.17,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1593,824
7,0.18,8.52733536034794,729.280805155332,211,0.0293949578743681,0.114,1603,824
7,0.17,8.52733536034794,728.280805155332,211,0.0293949578743681,0.114,1581,822
7,0.17,8.52733536034794,729.280805155332,211,0.0283949578743681,0.114,1576,827
7,0.17,8.52733536034794,729.280805155332,211,0.0283949578743681,0.114,1559,828
7,0.17,8.52733536034794,729.280805155332,211,0.0283949578743681,0.114,1569,821
7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1601,828
7,0.17,8.53733536034794,728.280805155332,211,0.0283949578743681,0.114,1546,828
7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1584,827
7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1593,826
7,0.17,8.53733536034794,729.280805155332,211,0.0283949578743681,0.114,1581,822
7,0.17,8.55733536034794,727.280805155332,210,0.0293949578743681,0.109,1428,878
6.9,0.17,8.54733536034794,727.280805155332,210,0.0283949578743681,0.109,1428,878
7,0.17,8.54733536034794,727.280805155332,211,0.0293949578743681,0.11,1440,875
7,0.17,8.54733536034794,727.280805155332,211,0.0293949578743681,0.11,1459,876
6.9,0.17,8.54733536034794,727.280805155332,210,0.0293949578743681,0.109,1431,876
7,0.17,8.53733536034794,728.280805155332,211,0.0313949578743681,0.11,1431,878
6.9,0.17,8.53733536034794,728.280805155332,211,0.0283949578743681,0.109,1459,880
6.9,0.17,8.54733536034794,727.280805155332,210,0.0323949578743681,0.109,1451,878
6.9,0.17,8.53733536034794,727.280805155332,210,0.0283949578743681,0.109,1452,881
6.9,0.17,8.53733536034794,727.280805155332,210,0.0283949578743681,0.109,1430,876
6.9,0.16,8.53733536034794,727.280805155332,211,0.0283949578743681,0.109,1417,881
6.9,0.16,8.53733536034794,727.280805155332,210,0.0283949578743681,0.109,1440,881
7,0.16,8.53733536034794,728.280805155332,211,0.0283949578743681,0.109,1446,875
6.9,0.16,8.53733536034794,727.280805155332,211,0.0283949578743681,0.109,1425,879
6.9,0.16,8.53733536034794,728.280805155332,210,0.0283949578743681,0.109,1480,876
6.9,0.16,8.53733536034794,727.280805155332,211,0.0283949578743681,0.109,1464,873
6.9,0.16,8.53733536034794,727.280805155332,211,0.0283949578743681,0.11,1460,879
6.9,0.16,8.53733536034794,727.280805155332,211,0.0283949578743681,0.109,1451,872
6.8,0.16,8.53733536034794,729.280805155332,210,0.0283949578743681,0.113,1458,1006
6.8,0.16,8.53733536034794,729.280805155332,210,0.0293949578743681,0.114,1505,1000
6.8,0.16,8.52733536034794,728.280805155332,210,0.0283949578743681,0.111,1489,1008
6.8,0.17,8.53733536034794,729.280805155332,210,0.0283949578743681,0.111,1545,1009
6.8,0.16,8.52733536034794,729.280805155332,210,0.0283949578743681,0.113,1512,1008
6.8,0.17,8.52733536034794,728.280805155332,210,0.0283949578743681,0.114,1494,1002
6.8,0.16,8.53733536034794,729.280805155332,210,0.0283949578743681,0.113,1523,1008
6.8,0.16,8.52733536034794,728.280805155332,210,0.0293949578743681,0.111,1483,1011
6.8,0.16,8.52733536034794,729.280805155332,210,0.0293949578743681,0.113,1561,1001
6.8,0.16,8.53733536034794,729.280805155332,210,0.0283949578743681,0.111,1472,1002
6.8,0.16,8.52733536034794,730.280805155332,210,0.0293949578743681,0.113,1501,1009
6.8,0.16,8.52733536034794,729.280805155332,210,0.0283949578743681,0.113,1478,1002
6.8,0.16,8.52733536034794,729.280805155332,210,0.0283949578743681,0.111,1486,1005
6.8,0.16,8.53733536034794,729.280805155332,210,0.0283949578743681,0.113,1452,1009
6.8,0.16,8.53733536034794,729.280805155332,210,0.0283949578743681,0.114,1503,1009
6.8,0.17,8.53733536034794,729.280805155332,210,0.0283949578743681,0.113,1454,1005
6.8,0.17,8.53733536034794,729.280805155332,210,0.0283949578743681,0.113,1491,997
6.8,0.17,8.53733536034794,728.280805155332,210,0.0283949578743681,0.111,1482,1003
7,0.16,8.50733536034794,729.280805155332,207,0.0223949578743681,0.108,1567,1008
7,0.16,8.50733536034794,729.280805155332,203,0.0233949578743681,0.111,1628,1012
7,0.16,8.50733536034794,729.280805155332,203,0.0233949578743681,0.109,1614,1005
7,0.16,8.49733536034794,729.280805155332,203,0.0233949578743681,0.109,1587,1006
7,0.16,8.49733536034794,729.280805155332,203,0.0223949578743681,0.108,1598,1013
7,0.16,8.49733536034794,728.280805155332,203,0.0233949578743681,0.109,1582,1012
7,0.16,8.50733536034794,729.280805155332,203,0.0223949578743681,0.111,1636,1012
7,0.16,8.50733536034794,729.280805155332,203,0.0233949578743681,0.111,1620,1008
7,0.16,8.50733536034794,728.280805155332,207,0.0233949578743681,0.111,1590,1009
7,0.16,8.49733536034794,729.280805155332,203,0.0223949578743681,0.108,1603,1011
7,0.17,8.49733536034794,730.280805155332,203,0.0233949578743681,0.111,1570,1009
7,0.17,8.49733536034794,730.280805155332,207,0.0233949578743681,0.111,1601,1006
7,0.17,8.49733536034794,730.280805155332,207,0.0223949578743681,0.111,1603,1009
7,0.17,8.48733536034794,730.280805155332,207,0.0223949578743681,0.111,1671,1005
7,0.17,8.48733536034794,729.280805155332,203,0.0223949578743681,0.111,1651,1008
7,0.17,8.47733536034794,730.280805155332,207,0.0223949578743681,0.111,1649,1006
7,0.17,8.47733536034794,730.280805155332,207,0.0223949578743681,0.111,1625,1012
7,0.17,8.46733536034794,729.280805155332,207,0.0223949578743681,0.111,1592,1005
7.6,0.16,8.32,757,205,0.027,0.124,1886,1287
7.6,0.161912203976685,8.32,754.741029062413,205,0.028,0.126501735098125,1875,1291
7.6,0.173824407953369,8.32,752.482058124825,205,0.028,0.12900347019625,1896,1297
7.6,0.175736611930054,8.32,750.223087187238,205,0.028,0.130505205294375,1880,1284
7.6,0.177648815906739,8.32,747.96411624965,205,0.028,0.1330069403925,1894,1287
7.6,0.179561019883423,8.32,745.705145312063,205,0.027,0.135508675490625,1873,1291
7.6,0.181473223860108,8.32,743.446174374476,205,0.028,0.13701041058875,1908,1290
7.6,0.183385427836793,8.33,741.187203436888,205,0.028,0.137512145686875,1964,1285
7.6,0.195297631813478,8.33,737.928232499301,205,0.027,0.140013880785,1811,1287
7.6,0.197209835790162,8.32,735.669261561713,205,0.027,0.140515615883125,1863,1285
7.6,0.199122039766847,8.33,733.410290624126,205,0.028,0.14301735098125,1879,1291
7.6,0.201034243743532,8.33,731.151319686538,205,0.037,0.145519086079375,1868,1292
7.6,0.202946447720216,8.33,728.892348748951,205,0.028,0.1480208211775,1859,1297
7.6,0.194858651696901,8.33,726.633377811364,205,0.028,0.150522556275625,1912,1291
7.6,0.196770855673586,8.33,724.374406873776,205,0.027,0.15302429137375,1851,1296
7.6,0.19868305965027,8.33,722.115435936189,205,0.028,0.155526026471875,1848,1297
7.6,0.200595263626955,8.33,719.856464998601,205,0.028,0.15802776157,1868,1291
7.6,0.20250746760364,8.33,717.597494061014,205,0.028,0.160529496668125,1846,1285
7.6,0.204419671580325,8.33,715.338523123427,205,0.028,0.163031231766251,1870,1283
7.6,0.196331875557009,8.33,713.079552185839,205,0.028,0.167532966864376,1875,1280
7.6,0.198244079533694,8.33,710.820581248252,205,0.028,0.168034701962501,1869,1283
7.7,0.17,8.37,750,211,0.028,0.1,1754,1145
7.7,0.171912203976685,8.37,747.741029062413,211,0.028,0.103501735098125,1717,1145
7.7,0.173824407953369,8.37,745.482058124825,211,0.028,0.10600347019625,1754,1146
7.7,0.175736611930054,8.36,743.223087187238,211,0.028,0.107505205294375,1766,1146
7.7,0.177648815906739,8.37,740.96411624965,211,0.027,0.1110069403925,1725,1140
7.7,0.169561019883423,8.38,738.705145312063,211,0.027,0.113508675490625,1759,1140
7.7,0.171473223860108,8.38,736.446174374476,211,0.027,0.11601041058875,1773,1157
7.7,0.173385427836793,8.38,734.187203436888,211,0.027,0.117512145686875,1766,1173
7.7,0.175297631813478,8.38,731.928232499301,211,0.027,0.120013880785,1753,1181
7.7,0.187209835790162,8.38,729.669261561713,211,0.029,0.122515615883125,1755,1182
7.8,0.179122039766847,8.39,727.410290624126,211,0.028,0.12501735098125,1758,1199
7.8,0.191034243743532,8.39,725.151319686538,211,0.027,0.127519086079375,1769,1206
7.8,0.182946447720216,8.39,722.892348748951,211,0.028,0.1310208211775,1741,1210
7.8,0.194858651696901,8.39,720.633377811364,211,0.028,0.132522556275625,1760,1228
7.8,0.196770855673586,8.4,718.374406873776,211,0.029,0.13602429137375,1723,1225
7.8,0.19868305965027,8.4,716.115435936189,211,0.028,0.137526026471875,1743,1240
7.8,0.200595263626955,8.4,713.856464998601,211,0.028,0.14102776157,1736,1250
7.8,0.20250746760364,8.4,711.597494061014,211,0.029,0.142529496668126,1761,1251
7.8,0.204419671580325,8.4,709.338523123427,211,0.028,0.146031231766251,1740,1256
7.8,0.206331875557009,8.4,707.079552185839,211,0.028,0.148532966864376,1753,1263
7.8,0.218244079533694,8.41,704.820581248252,211,0.028,0.151034701962501,1746,1244
7.7,0.16,8.37,754,211,0.036,0.114,1732,1196
7.7,0.161912203976685,8.36,752.741029062413,207,0.032,0.118501735098125,1724,1192
7.7,0.163824407953369,8.36,749.482058124825,207,0.031,0.12100347019625,1731,1188
7.7,0.165736611930054,8.36,747.223087187238,207,0.031,0.123505205294375,1725,1193
7.7,0.167648815906739,8.37,744.96411624965,207,0.031,0.1270069403925,1761,1192
7.7,0.169561019883423,8.36,742.705145312063,207,0.031,0.126508675490625,1719,1190
7.7,0.171473223860108,8.37,740.446174374476,207,0.031,0.12901041058875,1747,1197
7.7,0.173385427836793,8.36,738.187203436888,211,0.031,0.131512145686875,1702,1197
